68.40639379348966,91.12330233376865,63.57759520392599,93.60703187248028,63.216211820979964,63.65707803866465,64.49356972977594,98.87551879788742,60.936463454937595,67.84928182231296,29.44702748178829,58.28791733519913,65.47077477439592,45.06416736661603,63.60584308638065,13.681301850741058,67.79722368307513,65.11651211041536,88.57337947442753,64.11265775184013,59.67549523650979,51.61478973286432,47.927408067485025,65.61030162344386,98.74681016250761,13.209587344361765,54.11336021091281,67.46250505227971,60.5391072353066,50.10103094046172,13.719893723562032,53.09400021325036,left
24.786680243369855,25.258871646390794,24.355456865262752,24.99799430966557,36.16676603970612,37.59199888966401,33.581994784966426,36.21341471963122,18.161860706909142,21.916126608651147,9.111038099470136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left
15.308479517144292,8.398526182676434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left
22.87552929253104,14.17369691444938,13.68429501225876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left
93.26692418220995,95.17852382612213,59.232391131415284,51.787550226247134,83.77528017859065,90.94172880614325,88.89764769994095,99.43961737634443,65.11678596929741,66.35266754438715,71.49511687790044,99.04930121164196,99.24840676152186,95.53925233269115,87.5114468257696,73.26543322303529,89.06968623206446,61.29317102875495,97.30609241405179,77.53493752675206,89.3018099380727,54.82943802886878,71.70430973662994,42.53390299047507,65.31115510551172,97.05547566603278,27.50880283502866,62.266845188417804,64.79083254672015,49.452008931409466,59.2508509693749,65.29403701026955,right
37.093815326071,36.41413383896278,23.27815769729987,22.501005105641013,22.957770301728512,21.840270116492892,22.00330609586903,20.69901428557513,31.460632565766623,29.252007259335137,25.226023499815554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,right
11.288055998437583,20.423839276259045,18.628646007498215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,right
0.0,11.572633911279459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,right
67.21003547412326,59.92437928556561,67.01383939288188,30.98370446719932,84.90599268444183,53.37691611516382,70.16252469680748,55.58866534605706,96.39297581595319,81.89688403420669,66.24517993154409,99.82571201447239,61.44829592328118,13.29863382583042,66.40696843787977,68.00527345926112,67.89320602145902,38.525133663584235,38.00626519421562,63.497085991125815,66.60399165600472,61.56157792105563,62.07388127402144,66.01378247679571,13.8193277037168,53.05618442404859,99.17668713403276,65.15696709190642,67.6514912205167,49.10573774895602,49.9457980571741,67.39542891355728,left
24.578339141841255,25.474477141481756,10.896247760186634,24.04316126744822,25.242041506389306,35.0884757477896,37.81340198035143,31.742103533143514,36.756387204390286,14.541712202781618,22.868797121471253,17.320402872630932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left
15.538955976902491,8.982437319412309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left
22.958308650376477,14.50050690186339,14.1907548498818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left
